id	new_pbanka_id	B2toMG_RGR	B2toMG_SD	B2toMG_pheno	MGtoSG_RGR	MGtoSG_SD	MGtoSG_pheno	SGtoB2_RGR	SGtoB2_SD	SGtoB2_pheno	blood_RGR	blood_SD	blood_pheno	female_fertility_RGR	female_fertility_SD	female_fertility_pheno	male_fertility_RGR	male_fertility_SD	male_fertility_pheno	female_gam_RGR	female_gam_SD	female_gam_pheno	male_gam_RGR	male_gam_SD	male_gam_pheno	geneanot.id
35	PBANKA_0106000	-3.886864806	0.535198461	Reduced	-1.023002535	0.712619339	No power	-3.218753789	1.138451378	No power	0.819534974	0.08559735	Dispensable	-2.46779565580041	0.389463864585063	Not reduced	-2.55595022880231	1.2434353273382	Not reduced	-0.3617302879826561	0.5659817659559361	No power	0.2746686264238767	0.4628618024670664	Not reduced	106
36	PBANKA_0106100			NA			NA			NA	0.088012459	0.034508338	Essential			NA			NA			NA			NA	107
37	PBANKA_0106200	-0.84644472	0.183201185	No power	-0.457841819	0.177993542	Not reduced	-0.322360827	0.157297121	Not reduced	1.016958916	0.052005146	Dispensable	0.286958595436471	0.254965260455132	Not reduced	-9.95689786688508	0.385204709939326	Reduced	-1.465362879742744	0.2069486000208216	Reduced	-1.612446876333075	0.2438124734090807	Reduced	108
38	PBANKA_0106300	-0.653777817	1.040264099	No power	0.249418657	0.998847318	No power	0.546569145	0.880898657	No power	0.795965086	0.072714796	Slow	-0.320124621700916	0.454711448800276	No data	-0.426167846639769	0.143089596881247	Not reduced			NA			NA	109
39	PBANKA_0106400			NA			NA			NA	0.095049617	0.039382629	Essential			NA			NA			NA			NA	110
40	PBANKA_0106600	-1.03445905	0.129919321	No power	-0.360908889	0.128468219	Not reduced	-0.618234637	0.509032198	No power	0.822784044	0.071835455	Slow	-1.31153356133976	0.157460107308144	Not reduced	-2.96192768991535	0.0935750119898254	Reduced	0.0422757217383326	0.2667496682261134	Not reduced	-0.248847535170215	0.2673102420795132	Not reduced	112
41	PBANKA_0106700			NA			NA			NA	0.132901606	0.055276906	Essential			NA			NA			NA			NA	113
42	PBANKA_0106900			NA			NA			NA	0.123606434	0.061000358	Essential			NA			NA			NA			NA	115
43	PBANKA_0107000			NA			NA			NA	0.162363899	0.047335625	Essential			NA			NA			NA			NA	117
44	PBANKA_0107200	-0.28704182	0.051369306	Not reduced	-0.330290159	0.064592581	Not reduced	-0.682343171	0.138158194	Not reduced	1.051368228	0.04854784	Dispensable	0.434753331183106	0.165098640779981	Not reduced	-0.200352867553923	0.0863316412760818	Not reduced	0.0256040800114533	0.1872484877438762	Not reduced	0.1196293539204678	0.1227897078106265	Not reduced	119
45	PBANKA_0107300	-4.179160522	1.332713482	Reduced	-1.843002073	1.057166181	No power	2.729636965	1.403535643	Not reduced	0.633020719	0.118561741	Slow	-1.6035008725038	0.519900285002407	No data	-0.827193793555424	0.36242670728592	No data			NA			NA	120
46	PBANKA_0107400	-0.721613448	0.262382748	No power	-0.706838882	0.133758113	Not reduced	0.97132384	0.457471131	Not reduced	0.941239334	0.077855358	Dispensable	-0.790293338210952	0.16878359108048	Not reduced	-1.14204368141084	0.530075341226785	Not reduced	-0.6464839317407769	0.134601312111869	Not reduced	-0.6503578579809921	0.1311351488647168	Not reduced	121
47	PBANKA_0107700	-0.598403821	1.436773566	No power	-0.193936154	0.831227292	No power	3.765729746	0.73360082	Not reduced	0.418922928	0.050479678	Slow	-5.44209035259114	0.272774937497765	Reduced	-2.54407010366645	0.313814425763449	No data			NA			NA	124
48	PBANKA_0107800			NA			NA			NA	0.175987161	0.043049762	Essential			NA			NA			NA			NA	125
49	PBANKA_0107900			NA			NA			NA	0.131612448	0.115688144	Essential			NA			NA			NA			NA	126
50	PBANKA_0108200	-0.409748715	0.156276942	Not reduced	0.218046001	0.109195284	Not reduced	2.856833196	0.574578082	Not reduced	0.560067345	0.08829644	Slow			NA			NA	-0.1825837911886401	0.3572236245189483	Not reduced	0.4128682708290974	0.1623071285510779	Not reduced	129
51	PBANKA_0108700	-2.984867389	1.299492729	No power	-0.767304285	0.831227292	No power	1.176001404	0.728889191	Not reduced	0.317040382	0.03727864	Slow	0.0310171199013378	0.443639475260388	No data	-0.757831557731922	0.415629417289953	No data			NA			NA	134
52	PBANKA_0108800			NA			NA			NA	0.164186238	0.051421304	Essential			NA			NA			NA			NA	135
53	PBANKA_0108900	-0.976797727	0.178571849	No power	-0.662551848	0.174760003	No power	-2.061597218	0.214598349	Reduced	1.044141292	0.078221225	Dispensable	-1.26372567455868	0.0843794100908789	Not reduced	-1.18688069946787	0.299263901211723	Not reduced	0.4464362188474463	0.314958602761798	Not reduced	-0.1349555299488664	0.233235924290298	Not reduced	136
54	PBANKA_0109100			NA			NA			NA	0.066235161	0.086081102	Essential			NA			NA			NA			NA	138
55	PBANKA_0109200	-1.043413153	0.473003598	No power	-0.329896688	0.293482741	Not reduced	2.274019054	0.609074091	Not reduced	0.742162701	0.07419656	Slow	-0.382608269659263	0.389355228692579	No data	0.130880288686915	0.725972074203673	Not reduced	0.1985811682637617	0.2556027086062982	Not reduced	0.3306398892144726	0.3055713287362941	Not reduced	139
56	PBANKA_0109400	-0.329485471	0.101403154	Not reduced	-0.156737922	0.089883438	Not reduced	-0.668075156	0.277625806	No power	0.940829731	0.092823159	Dispensable	-0.398982077494312	0.362936032381695	Not reduced	-0.0584337738882635	0.388229081113797	Not reduced	0.1007325712355883	0.222967561034084	Not reduced	0.182923687487816	0.2156252354426685	Not reduced	141
57	PBANKA_0109500	-2.27329698	0.493453428	Reduced	0.187834361	0.732500772	No power	-1.991827721	0.704701974	No power	0.812330568	0.041744928	Slow	-1.49827526396609	0.270479579422059	Not reduced	0.417109177897088	0.110642665396487	Not reduced			NA			NA	142
58	PBANKA_0109600	-1.264461408	0.947455546	No power	0.465173735	0.241409145	Not reduced	-7.778929074	0.915711109	Reduced	0.910177996	0.055254299	Dispensable	-6.72284520166595	0.351294534069146	Reduced	-1.18155480728328	0.514667278810136	Not reduced	0.04758711660001792	0.3564996080238755	Not reduced	0.6093619756997075	0.3305161286803245	Not reduced	143
59	PBANKA_0109700	-0.979743034	0.118590423	No power	-0.118430288	0.122519058	Not reduced	1.289735219	0.446990235	Not reduced	0.720482127	0.092787483	Slow	-1.56078527095497	0.289590719216125	Not reduced	-0.243596008637689	0.246720494910881	Not reduced			NA			NA	144
60	PBANKA_0110000	-0.907420793	0.311432592	No power	-3.356364843	0.506825187	Reduced	1.556452997	0.664457962	Not reduced	0.617561946	0.094620942	Slow	-2.2094812674497	1.28200395946851	No data	0.147584304448916	0.107554955523098	Not reduced			NA			NA	147
61	PBANKA_0110100	-0.609143597	3.250830651	No power	0.976670792	3.757442526	No power	4.026723142	3.918657902	No power	0.387774409	0.105873156	Slow			NA			NA	0.8709132016557226	0.1577539024086609	Not reduced	0.7368140450790142	0.1601312514031684	Not reduced	148
62	PBANKA_0110300			NA			NA			NA	0.168990474	0.126468944	Essential			NA			NA			NA			NA	150
63	PBANKA_0110400	-1.144047283	0.265547991	No power	-2.168473647	0.372475538	Reduced	-3.069219644	0.613591535	Reduced	0.818116599	0.047856306	Slow	-2.24094509498318	0.160438975334935	Not reduced	-1.3324971941463	0.102732780427133	Not reduced	0.0972292149149099	0.5970606135496321	No power	-0.01438771572868444	0.6415968764026335	No power	151
64	PBANKA_0111100	-0.554600134	0.122557979	Not reduced	-0.33984322	0.137268077	Not reduced	1.376978372	1.080838698	Not reduced	0.72444343	0.249795337	Dispensable	-1.63481860825194	0.532026406681193	Not reduced	-0.257040034714576	0.665066914128651	Not reduced	-0.613199125468649	0.3296517098259227	No power	-0.701825837703018	0.4136470529462852	No power	158
65	PBANKA_0111200			NA			NA			NA	0.265561205	0.104527519	Essential			NA			NA			NA			NA	159
66	PBANKA_0111300			NA			NA			NA	0.116310165	0.038241982	Essential			NA			NA			NA			NA	160
67	PBANKA_0111600	-0.26949451	0.12439913	Not reduced	-0.542907597	0.07531804	Not reduced	-0.094977896	0.270832824	Not reduced	1.00753387	0.04807129	Dispensable	-0.0420257289690568	0.0656510760633954	Not reduced	0.0123315039102189	0.085833066205739	Not reduced	-0.07141301096232375	0.1151005891126804	Not reduced	0.1128028085757672	0.145495667368643	Not reduced	164
68	PBANKA_0112100			NA			NA			NA	0.147244636	0.091546724	Essential			NA			NA			NA			NA	169
69	PBANKA_0112500	-0.493465011	0.167357124	Not reduced	0.018634159	0.154067543	Not reduced	-2.255605974	0.241875119	Reduced	0.934667816	0.068576565	Dispensable	-0.152405973140752	0.445359559374088	Not reduced	-0.525716256009832	0.653258320414999	Not reduced	-0.1525423265288555	0.1334334676831698	Not reduced	0.08446092600039888	0.1215137024205372	Not reduced	173
70	PBANKA_0112641	-0.404588283	0.406832358	No power	-0.042022288	0.181385462	Not reduced	0.425660237	0.753939824	No power	0.79727141	0.104905697	Dispensable	-1.19056160047052	0.150515197938413	Not reduced	-0.521092104858974	0.217930333794947	Not reduced	-0.3754835115190733	0.2732986594677329	Not reduced	0.2283198504072992	0.2244986870711015	Not reduced	176
71	PBANKA_0201600			NA			NA			NA	0.118802697	0.138698978	Essential	0.720034099405785	0.184503066229482	No data	-2.43880715591529	1.09894465303698	Not reduced			NA			NA	200
72	PBANKA_0202300			NA			NA			NA	0.48032798	0.279850113	Insufficient data			NA			NA			NA			NA	207
73	PBANKA_0202500			NA			NA			NA	0.092393234	0.043127846	Essential			NA			NA			NA			NA	209
74	PBANKA_0202600	-1.515164461	0.240793968	Reduced	-1.056735864	0.33815891	No power	3.939159986	0.973116171	Not reduced	0.38576352	0.076157541	Slow	-0.356940064585572	0.148652569396553	Not reduced	-0.905713197926847	0.617464995011662	Not reduced			NA			NA	210
75	PBANKA_0202700	-1.048844283	0.191623327	No power	-0.845560985	0.214738032	No power	-1.165266471	0.363143626	No power	0.970232619	0.078992351	Dispensable	-1.2845760236617	0.358090439421331	Not reduced	-9.0170482858816	0.103820639313885	Reduced	0.05395589063806185	0.09519655957898197	Not reduced	-0.7531513371738019	0.1044190192174598	Not reduced	211
76	PBANKA_0202900	-0.031249879	1.466321425	No power	-0.19204703	0.849557101	No power	5.009831656	1.224179335	Not reduced	0.314265567	0.105582439	Slow			NA			NA			NA			NA	213
77	PBANKA_0203000	-0.92897821	0.2811548	No power	0.065654907	0.26183968	Not reduced	1.905564548	0.576968675	Not reduced	0.58634052	0.05083997	Slow	-0.0772302326086382	0.133232962111358	Not reduced	-2.93836287960559	0.343364969093469	Reduced			NA			NA	214
78	PBANKA_0203100			NA			NA			NA	0.137019138	0.095315679	Essential			NA			NA			NA			NA	215
79	PBANKA_0203300	-1.945453544	3.241770708	No power	0.387868894	3.757442526	No power	3.289421938	3.932974358	No power	0.362284796	0.110155879	Slow			NA			NA			NA			NA	217
80	PBANKA_0203400			NA			NA			NA	0.066150947	0.04372191	Essential			NA			NA			NA			NA	218
81	PBANKA_0203500	-0.185296776	0.109101617	Not reduced	-0.593078716	0.103841903	Not reduced	0.200695956	0.305168693	Not reduced	0.88768971	0.091159215	Dispensable	0.0768101198868679	0.138042719864566	No data	0.0948494314378965	0.28692566292645	Not reduced	1.322252691849316	0.5119529707415176	Not reduced	1.164623233873065	0.5012712851298904	Not reduced	219
82	PBANKA_0203750			NA			NA			NA	0.009514649	0.098799748	Essential			NA			NA			NA			NA	222
83	PBANKA_0203800			NA			NA			NA	0.151110777	0.213349785	Essential			NA			NA			NA			NA	223
84	PBANKA_0203900	-0.031249879	1.466321425	No power	-0.192117054	0.850055251	No power	5.482936823	0.869591449	Not reduced	0.281724003	0.052804123	Slow	-3.47012889459203	0.175158304687687	No data	-3.61530375030997	0.321123394646001	No data			NA			NA	224
85	PBANKA_0204200	-1.128341551	0.259867427	No power	-0.18611785	0.240511284	Not reduced	-0.398078658	0.224385309	Not reduced	0.958574265	0.062105797	Dispensable	0.0510644960022302	0.298171981894991	Not reduced	-5.90886328851004	0.335485901582999	Reduced	-0.09307259578699144	0.08451171913601072	Not reduced	-0.1422954469493366	0.1203139581664201	Not reduced	227
86	PBANKA_0204600			NA			NA			NA	0.304160586	0.238863827	Essential			NA			NA			NA			NA	231
87	PBANKA_0205100	-1.098417874	0.071484506	No power	-0.554572569	0.07013655	Not reduced	-0.243359237	0.193590659	Not reduced	0.98725951	0.068215952	Dispensable	-0.92617446725941	0.258784516488754	Not reduced	-0.0123142352156981	0.0912324681493243	Not reduced	-0.1455934702748486	0.07080082667596307	Not reduced	-0.008627317768903924	0.06803720733137544	Not reduced	236
88	PBANKA_0205300			NA			NA			NA	0.047060523	0.018024367	Essential			NA			NA			NA			NA	238
89	PBANKA_0205800	-0.031249879	1.466321425	No power	-0.192117054	0.850055251	No power	5.969675439	1.141206517	Not reduced	0.251757766	0.076376005	Slow			NA			NA			NA			NA	243
90	PBANKA_0205900			NA			NA			NA	0.1	0.390744966	Essential			NA			NA			NA			NA	244
91	PBANKA_0206100	-0.040070026	0.148212088	Not reduced	-1.698596282	0.195668986	Reduced	-0.023002025	0.267370255	Not reduced	0.92179563	0.082254854	Dispensable	0.0300697959487739	0.303530947483559	Not reduced	0.527397978412988	0.204076812192877	Not reduced	-0.05644520113348398	0.2441324749015266	Not reduced	-0.04380059000067722	0.2348926812539554	Not reduced	246
92	PBANKA_0206200			NA			NA			NA	0.151806784	0.027864055	Essential			NA			NA			NA			NA	247
93	PBANKA_0206300			NA			NA			NA	0.178647705	0.076660352	Essential			NA			NA			NA			NA	248
94	PBANKA_0206400			NA			NA			NA	0.102994974	0.18382589	Essential			NA			NA			NA			NA	249
95	PBANKA_0206500	-0.653777817	1.040264099	No power	-0.139935391	1.023201887	No power	1.233469424	1.08992209	Not reduced	0.739108711	0.187442928	Dispensable			NA			NA			NA			NA	250
96	PBANKA_0206600			NA			NA			NA	0.09017808	0.051012288	Essential			NA			NA			NA			NA	251
97	PBANKA_0206700	0.395862886	0.224960357	Not reduced	-1.00417769	0.164767745	No power	-1.751399248	0.444596817	No power	0.854465411	0.079515779	Dispensable	0.235270731407027	0.171743912650964	Not reduced	0.55501861145556	0.179462222571824	Not reduced	0.0574507991030524	0.1828732741117348	Not reduced	0.4323130388623352	0.1609187308690627	Not reduced	252
98	PBANKA_0206800			NA			NA			NA	0.020475213	0.026034307	Essential			NA			NA			NA			NA	253
99	PBANKA_0206900			NA			NA			NA	0.073343643	0.033410964	Essential			NA			NA			NA			NA	254
100	PBANKA_0207000			NA			NA			NA	0.1		Essential			NA			NA			NA			NA	255
101	PBANKA_0207100	-0.323848815	0.252683156	Not reduced	-0.094725031	0.158304718	Not reduced	-0.781240033	0.524417221	No power	0.465302378	0.050665624	Slow	1.0331261794339	0.399915626864836	No data	0.69713981017431	0.413498793870643	No data			NA			NA	256
102	PBANKA_0207200			NA			NA			NA	0.195240508	0.086851384	Essential			NA			NA			NA			NA	257
103	PBANKA_0207300	-0.10625646	0.149190436	Not reduced	-0.368442686	0.152462803	Not reduced	-0.46275092	0.220978858	Not reduced	0.98701094	0.077078999	Dispensable	-1.2564983489892	0.111887158923851	Not reduced	0.142356796496173	0.461543804871018	Not reduced	0.3174420249612104	0.3325708701639514	Not reduced	0.3649524649483237	0.3936803574144535	Not reduced	258
104	PBANKA_0207500			NA			NA			NA	0.091013747	0.082868012	Essential			NA			NA			NA			NA	260
105	PBANKA_0207600	-0.65135168	1.882896375	No power	-0.009647571	2.161545393	No power	3.910809015	2.404674167	Not reduced	0.483728526	0.207482481	Essential	0.345286856228147	0.0715134840473522	Not reduced	0.381888934174905	0.237518826626449	Not reduced			NA			NA	261
106	PBANKA_0207800			NA			NA			NA	0.071728827	0.020678667	Essential			NA			NA			NA			NA	263
107	PBANKA_0207900	0.736968641	1.033003572	No power	-0.802700205	0.868012142	No power	7.773243821	1.395425029	Not reduced	0.285724385	0.081322898	Slow			NA			NA			NA			NA	264
108	PBANKA_0208100			NA			NA			NA	0.065333813	0.04146122	Essential			NA			NA			NA			NA	266
109	PBANKA_0208300	-0.973653641	0.644466653	No power	-0.635110749	0.745033836	No power	0.812623306	0.878998263	Not reduced	0.954804907	0.066491241	Dispensable	-2.48664257072835	1.79411240616772	Not reduced	-4.97542897026434	0.208653550543272	Reduced	-1.781465731406912	0.1901424600051405	Reduced	-2.377143977103767	0.2225042409036109	Reduced	268
110	PBANKA_0208400			NA			NA			NA	0.992658546	0.045376822	Dispensable			NA			NA			NA			NA	269
111	PBANKA_0208500			NA			NA			NA	0.110071012	0.023628148	Essential			NA			NA			NA			NA	270
112	PBANKA_0208900			NA			NA			NA	0.097981144	0.086483324	Essential			NA			NA			NA			NA	274
260	PBANKA_0403700			NA			NA			NA	0.029355167	0.024204925	Essential			NA			NA			NA			NA	581
261	PBANKA_0403900			NA			NA			NA	0.069443056	0.053438138	Essential			NA			NA			NA			NA	583
113	PBANKA_0209000	0.515682925	0.222212	Not reduced	-0.235923342	0.182186361	Not reduced	2.067916548	0.724271702	Not reduced	0.475286422	0.078087027	Slow	-0.431130079953464	0.29237881133071	Not reduced	0.201044819274669	0.113421290020114	Not reduced	0.02752518903341057	0.4875426636016173	Not reduced	-0.2237204804996223	0.5258770916282601	No power	275
114	PBANKA_0209200	-0.323384535	0.400385353	No power	-1.853902505	0.113838637	Reduced	-0.165280103	0.191263714	Not reduced	0.97438004	0.052665031	Dispensable	0.302885362950787	0.0698799425858598	Not reduced	0.526430830563095	0.291678403309822	Not reduced	-0.1421612012345932	0.4651889109048655	No power	0.4047681424151774	0.4667890240114393	Not reduced	277
115	PBANKA_0209600	-0.132374052	0.231869725	Not reduced	-0.12823829	0.233442145	Not reduced	1.964708916	0.753405061	Not reduced	0.871763533	0.182547719	Dispensable	1.0205118936839	0.069836536304149	Not reduced	-1.46700668543992	0.950396623745714	Not reduced	0.4718229844204411	0.331771416354245	Not reduced	0.1917763068105047	0.3352838328107597	Not reduced	281
116	PBANKA_0209700	-0.23583334	0.063231131	Not reduced	-0.429134126	0.065230823	Not reduced	-0.953789948	0.13234065	No power	0.986056591	0.041611255	Dispensable	-0.367490801281754	0.210440468181234	No data	0.0374201311860049	0.144206663644873	Not reduced	0.01965268815728369	0.3985485066168277	Not reduced	0.05198363612608144	0.2729126493759572	Not reduced	282
117	PBANKA_0209900	-0.29901527	0.140909923	Not reduced	-0.618423801	0.136901472	Not reduced	-3.175392073	0.146976759	Reduced	1.031955262	0.039736323	Dispensable	-0.166380575033424	0.535288306442629	No data	-0.467614411447477	0.264821939131986	Not reduced	-0.209100791409597	0.1960209842502492	Not reduced	-0.1744935993364884	0.2051151851002189	Not reduced	284
118	PBANKA_0210100	-0.22540612	0.147524827	Not reduced	-0.72891751	0.093633999	Not reduced	0.016296816	0.317550616	Not reduced	0.987950442	0.054895707	Dispensable	0.374128097880838	0.768365333592041	Not reduced	-0.669880314998133	0.538862179025328	Not reduced	0.4418374026732434	0.2449052591702571	Not reduced	0.4508138695178831	0.2140597464646118	Not reduced	286
119	PBANKA_0210200			NA			NA			NA	0.169229929	0.146580947	Essential			NA			NA			NA			NA	287
120	PBANKA_0210300	-1.202620989	0.50782486	No power	0.37833989	0.552599638	Not reduced	-2.377049744	1.019588412	No power	0.717394489	0.252633973	Dispensable	0.0240604097207258	0.216026502592	Not reduced	-1.09346683236804	0.132139496978966	Not reduced			NA			NA	288
121	PBANKA_0210400			NA			NA			NA	0.177416791	0.12824858	Essential			NA			NA			NA			NA	289
122	PBANKA_0210600			NA			NA			NA	0.354891054	0.163870947	Essential	-1.02794771532134	0.329577359685997	No data	-6.22849557088161	0.1556553497258	Reduced			NA			NA	291
123	PBANKA_0210700			NA			NA			NA	0.033655984	0.052395807	Essential			NA			NA			NA			NA	292
124	PBANKA_0211000			NA			NA			NA	0.034526949	0.012759062	Essential			NA			NA			NA			NA	295
125	PBANKA_0211100			NA			NA			NA	0.086118748	0.052263153	Essential			NA			NA			NA			NA	296
126	PBANKA_0211200			NA			NA			NA	0.055183729	0.01626028	Essential			NA			NA			NA			NA	297
127	PBANKA_0211300			NA			NA			NA	0.009938302	0.045918566	Essential			NA			NA			NA			NA	298
128	PBANKA_0211400	-0.310317381	0.088872514	Not reduced	-0.043537093	0.085862938	Not reduced	-0.233307279	0.162717548	Not reduced	0.978412743	0.052585325	Dispensable	0.21600352916403	0.452960920416156	Not reduced	-1.83637719319523	0.355659920433915	Not reduced	-0.09829149002848746	0.1251801593602762	Not reduced	-0.1550712667623698	0.1297795667504321	Not reduced	299
129	PBANKA_0211500			NA			NA			NA	0.251634346	0.107462422	Essential			NA			NA			NA			NA	300
130	PBANKA_0211600			NA			NA			NA	0.223811403	0.142449804	Essential			NA			NA			NA			NA	301
131	PBANKA_0211800			NA			NA			NA	0.152628238	0.127655327	Essential			NA			NA			NA			NA	303
132	PBANKA_0211900			NA			NA			NA	0.1	0.329089183	Essential			NA			NA			NA			NA	304
